event_id,ticker,file_name,event_trading_day,alpha,beta,n_obs_estimation,car_01,car_03,ar_0,pre_vol,post_vol,delta_vol,file_path,year,quarter
204,AMZN,2017-Jul-27-AMZN.txt,2017-07-28,0.0010441553624189,1.0277563014444588,101,-0.0530413895515909,-0.0492693074064265,-0.0246531822711406,0.0071108506204518,0.0140178083018437,0.0069069576813919,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/AMZN/2017-Jul-27-AMZN.txt,2017,Q3
205,AMZN,2017-Oct-26-AMZN.txt,2017-10-27,-0.000584147139445,1.2040719467496823,101,0.1162037415260378,0.1077436870975744,0.1062141545757197,0.0081839877373387,0.0078374219203454,-0.0003465658169932,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/AMZN/2017-Oct-26-AMZN.txt,2017,Q4
206,AMZN,2017_Q4_amzn_processed.txt,2018-01-31,0.0002250208907207,1.785383324332424,101,-0.02932616207141,0.0734723639730307,0.0066944924819645,0.0120753117221391,0.0328050211232409,0.0207297094011018,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Amazon/2017_Q4_amzn_processed.txt,2017,Q4
207,AMZN,2018-Feb-01-AMZN.txt,2018-02-02,3.131800953169699e-05,1.8541844992260277,101,0.1071337550607372,0.1041956383056405,0.0650885273508493,0.0197521363741239,0.0282988443022377,0.0085467079281138,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/AMZN/2018-Feb-01-AMZN.txt,2018,Q1
208,AMZN,2018-Apr-26-AMZN.txt,2018-04-27,0.002229914573451,1.0540675963050925,101,0.0351813176003551,0.0278642135717869,0.033613075985603,0.0255065931171884,0.0071893513208349,-0.0183172417963535,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/AMZN/2018-Apr-26-AMZN.txt,2018,Q2
209,AMZN,2018_Q1_amzn_processed.txt,2018-04-30,0.0020671659707981,1.106476793381635,101,0.0002682328133899,-0.0036769446193681,0.0021250256027639,0.0264338331215651,0.0069535091356817,-0.0194803239858833,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Amazon/2018_Q1_amzn_processed.txt,2018,Q1
210,AMZN,2018-Jul-26-AMZN.txt,2018-07-27,0.0013654009288924,1.2208539873835127,101,0.0162505827442168,0.0112835545085341,0.0216047028082665,0.0149882017446143,0.0123544646622709,-0.0026337370823433,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/AMZN/2018-Jul-26-AMZN.txt,2018,Q3
211,AMZN,2018_Q2_amzn_processed.txt,2018-07-31,0.0010152782294773,1.2504722512442406,101,-0.0045660579724989,-0.0089100140530868,-0.0088646048772999,0.0160869900873539,0.0085466688690669,-0.007540321218287,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Amazon/2018_Q2_amzn_processed.txt,2018,Q2
212,AMZN,2018-Oct-25-AMZN.txt,2018-10-26,0.0009396967706493,1.3121642701788132,101,-0.094836868302358,-0.10520481369794,-0.0520391467283526,0.0377479433945689,0.0386206864784838,0.0008727430839149,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/AMZN/2018-Oct-25-AMZN.txt,2018,Q4
213,AMZN,2018_Q3_amzn_processed.txt,2018-10-31,0.0008898556734152,1.3453868424733522,101,0.0339375196769409,0.0285982209219422,0.0161756163284362,0.0441092300257244,0.0333662599434294,-0.0107429700822949,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Amazon/2018_Q3_amzn_processed.txt,2018,Q3
214,AMZN,2018_Q4_amzn_processed.txt,2019-01-31,0.0011776113277347,1.718454873140516,101,-0.0466451585600036,-0.061584494113063,0.0041340007520526,0.0237960003108042,0.0223154668003861,-0.0014805335104181,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Amazon/2018_Q4_amzn_processed.txt,2018,Q4
215,AMZN,2019-Jan-31-AMZN.txt,2019-02-01,0.0012707876266869,1.6881688285142795,101,-0.0673092792589958,-0.0718399043583645,-0.0509466605867967,0.0254882696330101,0.0147580295586456,-0.0107302400743644,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/AMZN/2019-Jan-31-AMZN.txt,2019,Q1
216,AMZN,2019-Apr-25-AMZN.txt,2019-04-26,0.0005352986882127,1.6149669227437735,101,0.0095311342091576,0.0168073297250232,0.0193837220351984,0.0088858136054398,0.0129484780641081,0.0040626644586682,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/AMZN/2019-Apr-25-AMZN.txt,2019,Q2
217,AMZN,2019_Q1_amzn_processed.txt,2019-04-30,0.0001927932101721,1.5906512562461574,101,0.0076257932184357,0.0114323538114648,0.0066152966016615,0.0116397326197843,0.0172852279260132,0.0056454953062288,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Amazon/2019_Q1_amzn_processed.txt,2019,Q1
218,AMZN,2019-Jul-25-AMZN.txt,2019-07-26,0.0004580703355293,1.2547301377010225,101,-0.0406600186806106,-0.0477037602548654,-0.0300085216722992,0.0079156586179733,0.0159219902654003,0.0080063316474269,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/AMZN/2019-Jul-25-AMZN.txt,2019,Q3
219,AMZN,2019_Q2_amzn_processed.txt,2019-07-31,0.0004972659161491,1.2560169151122345,101,0.0009279777377675,0.010976749146165,-0.0023144566209456,0.0089910127079634,0.0202077492720427,0.0112167365640792,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Amazon/2019_Q2_amzn_processed.txt,2019,Q2
220,AMZN,2019-Oct-24-AMZN.txt,2019-10-25,-0.0009432780860681,1.0544685747993423,101,-0.0180782276460044,-0.0117077925776953,-0.0173627625327317,0.0109988946139196,0.0065139870748324,-0.0044849075390871,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/AMZN/2019-Oct-24-AMZN.txt,2019,Q4
221,AMZN,2019_Q3_amzn_processed.txt,2019-10-31,-0.0008176627501204,1.0431022017506884,101,-0.002286176041907,-0.0009098918346639,0.0004065652773376,0.0114023982899871,0.0067873215047154,-0.0046150767852716,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Amazon/2019_Q3_amzn_processed.txt,2019,Q3
222,AMZN,2019_Q4_amzn_processed.txt,2020-01-31,-0.0008727188225835,1.0208673880857038,101,0.0758718982128671,0.0697146879649087,0.090910826965908,0.010796057500729,0.0116923182994047,0.0008962607986756,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Amazon/2019_Q4_amzn_processed.txt,2019,Q4
223,AMZN,2020_Q1_amzn_processed.txt,2020-04-30,0.001461956039861,0.6575811523186923,101,-0.0133000160372281,-0.017852310177834,0.0430835220502438,0.0231197497601348,0.0275829255679984,0.0044631758078636,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Amazon/2020_Q1_amzn_processed.txt,2020,Q1
224,AMZN,2020-Apr-30-AMZN.txt,2020-05-01,0.0014204663858704,0.6559350973280432,101,-0.052775794881791,-0.0511803721769592,-0.0563947470085094,0.0229522701293622,0.0103607883800267,-0.0125914817493355,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/AMZN/2020-Apr-30-AMZN.txt,2020,Q2
225,AMZN,2020_Q2_amzn_processed.txt,2020-07-31,0.0028075440741572,0.6918895842076277,101,-0.0057682863258042,0.0123103325021461,0.0238636225668214,0.0316190826291148,0.0162219232357322,-0.0153971593933826,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Amazon/2020_Q2_amzn_processed.txt,2020,Q2
226,AMZN,2020_Q3_amzn_processed.txt,2020-11-02,0.0005450025293381,1.136448114892309,101,-0.0227421115998989,-0.008896665329345,-0.015769011901922,0.0242634708421727,0.0327245835875191,0.0084611127453464,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Amazon/2020_Q3_amzn_processed.txt,2020,Q3
227,AMZN,2020_Q4_amzn_processed.txt,2021-02-01,-0.0016845629144149,1.321591691832822,101,0.0028174757252178,-0.0242168672523169,0.010674886832638,0.0190998788924426,0.0092280416705423,-0.0098718372219003,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Amazon/2020_Q4_amzn_processed.txt,2020,Q4
228,AMZN,2021_Q1_amzn_processed.txt,2021-04-30,-0.0016170028639911,0.9504892533622752,101,-0.0085372533685026,-0.0183600597781869,0.0085868943144022,0.0112356960521983,0.0174915360640454,0.0062558400118471,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Amazon/2021_Q1_amzn_processed.txt,2021,Q1
229,AMZN,2021_Q2_amzn_processed.txt,2021-08-02,0.0001973777106407,0.8442270685209612,101,0.0061122637414343,0.0009901583546034,0.0004888849301194,0.0262703491994028,0.0064448002408731,-0.0198255489585296,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Amazon/2021_Q2_amzn_processed.txt,2021,Q2
230,AMZN,2021_Q3_amzn_processed.txt,2021-11-01,-0.0006605756711851,0.9976317095474652,101,-0.0261131386186824,0.0057500185041738,-0.0217245501250387,0.015275277186343,0.0168952673221854,0.0016199901358423,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Amazon/2021_Q3_amzn_processed.txt,2021,Q3
231,AMZN,2021_Q4_amzn_processed.txt,2022-01-31,-0.000460488081026,0.9513333297165188,101,0.0111036810525248,-0.0391426677878254,0.0069020689348094,0.026149881099012,0.0541874697166821,0.0280375886176701,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Amazon/2021_Q4_amzn_processed.txt,2021,Q4
232,AMZN,2022_Q1_amzn_processed.txt,2022-05-02,0.0006643420499491,1.092378877706725,101,-0.0218023404902235,-0.0656068106445168,-0.0167408317636524,0.0525440675576857,0.0373264052976455,-0.0152176622600401,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Amazon/2022_Q1_amzn_processed.txt,2022,Q1
233,AMZN,2022_Q2_amzn_processed.txt,2022-08-01,-0.0004344217457396,1.2564498224190968,101,-0.000700023260556,0.0242846620655188,0.0058963560334219,0.0432207563195471,0.0213005281441299,-0.0219202281754172,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Amazon/2022_Q2_amzn_processed.txt,2022,Q2
234,AMZN,2022_Q3_amzn_processed.txt,2022-10-31,0.0017714356646897,1.3544767205842367,101,-0.0421389439132519,-0.0556136434307909,0.0027927631348413,0.0394228658411613,0.0534118268247262,0.0139889609835648,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Amazon/2022_Q3_amzn_processed.txt,2022,Q3
235,AMZN,2022_Q4_amzn_processed.txt,2023-01-31,-0.0024734366592784,1.263788932663009,101,0.0037515105315637,-0.0228590920093279,0.0069755555994107,0.0213218111650796,0.0396856496503673,0.0183638384852876,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Amazon/2022_Q4_amzn_processed.txt,2022,Q4
236,AMZN,2023_Q1_amzn_processed.txt,2023-05-01,-0.0007452869648017,1.4193427408049262,101,0.0017047781053249,0.0202036364938698,-0.0298744793686662,0.0273513093298461,0.0134144639967165,-0.0139368453331296,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Amazon/2023_Q1_amzn_processed.txt,2023,Q1
237,AMZN,2023_Q2_amzn_processed.txt,2023-07-31,0.0007074016061616,1.2381234925189586,101,-0.0023611881460034,0.0033852498062074,0.0078721293406029,0.0186433056320083,0.0309162138117758,0.0122729081797674,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Amazon/2023_Q2_amzn_processed.txt,2023,Q2
238,AMZN,2023_Q3_amzn_processed.txt,2023-10-31,0.0007618135916365,1.3307721271502966,101,0.0025224001172132,-0.0294908773218859,-0.0043247380615464,0.0353322001249284,0.0138506235016754,-0.0214815766232529,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Amazon/2023_Q3_amzn_processed.txt,2023,Q3
239,AMZN,2023_Q4_amzn_processed.txt,2024-01-31,-5.190492076731075e-05,1.3585434933399745,101,0.015084690609479,0.0642023507650881,0.0064497729361543,0.0095446721533661,0.0290628879750649,0.0195182158216987,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Amazon/2023_Q4_amzn_processed.txt,2023,Q4
240,AMZN,2024_Q1_amzn_processed.txt,2024-04-30,0.0003924875982284,1.242287486193267,101,0.0185701742715334,0.014329151825874,-0.0080471108951356,0.0184357042709591,0.0131387674347512,-0.0052969368362079,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Amazon/2024_Q1_amzn_processed.txt,2024,Q1
241,AMZN,2024_Q2_amzn_processed.txt,2024-07-31,0.0002470691572734,1.0274065043116238,101,0.0095214744475763,-0.0595398541199575,0.0016742192814798,0.016782254260968,0.0328657209554146,0.0160834666944465,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Amazon/2024_Q2_amzn_processed.txt,2024,Q2
368,BKNG,2017_Q4_bkng_processed.txt,2018-01-31,-0.0019904802234413,0.8183921374243703,101,-0.0034910875543163,0.0061846560504095,-0.0039380931840891,0.01173237186838,0.0201808608144664,0.0084484889460863,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/BKNG/2017_Q4_bkng_processed.txt,2017,Q4
369,BKNG,2018_Q1_bkng_processed.txt,2018-04-30,0.0005897295976096,0.7066528313802686,101,0.0152682127734455,0.0058544285056914,0.0216629023724259,0.0174196599157014,0.0174754368869532,5.577697125181552e-05,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/BKNG/2018_Q1_bkng_processed.txt,2018,Q1
370,BKNG,2018_Q2_bkng_processed.txt,2018-07-31,0.0005684185005116,0.7452420815942737,101,-0.0120039662070957,-0.0199949096402459,-0.0052315522870598,0.0129301962960928,0.0197847228953187,0.0068545265992259,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/BKNG/2018_Q2_bkng_processed.txt,2018,Q2
371,BKNG,2018_Q3_bkng_processed.txt,2018-10-31,-0.0010524765957231,0.7220933260317826,101,0.007381199781194,0.0065418773301634,0.0075211437647072,0.0222761980433419,0.0198271301297703,-0.0024490679135716,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/BKNG/2018_Q3_bkng_processed.txt,2018,Q3
372,BKNG,2018_Q4_bkng_processed.txt,2019-01-31,-0.0003293409881561,0.8905245531875684,101,0.0006355504333596,0.0196839117803212,-0.0041436214833634,0.0181439786569795,0.0120823368808053,-0.0060616417761741,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/BKNG/2018_Q4_bkng_processed.txt,2018,Q4
373,BKNG,2019_Q1_bkng_processed.txt,2019-04-30,-0.001083986495705,0.8854907093715859,101,-0.0107158741942028,-0.0240248380707918,-0.0030735905688341,0.0088494791511052,0.0231187726514152,0.01426929350031,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/BKNG/2019_Q1_bkng_processed.txt,2019,Q1
374,BKNG,2019_Q2_bkng_processed.txt,2019-07-31,-0.000813642248299,0.991568757451508,101,0.00197377297335,0.0020252455778915,-0.0030608753622717,0.0124339537846084,0.0279619128203438,0.0155279590357353,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/BKNG/2019_Q2_bkng_processed.txt,2019,Q2
375,BKNG,2019_Q3_bkng_processed.txt,2019-10-31,0.0007867498540684,1.0007047482521636,101,-0.0200778182311726,-0.030548527675399,0.0002330508179603,0.0048234895459115,0.0269901584923873,0.0221666689464757,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/BKNG/2019_Q3_bkng_processed.txt,2019,Q3
376,BKNG,2019_Q4_bkng_processed.txt,2020-01-31,-0.0001980976609091,0.7469420631759659,101,-0.0152687328561419,0.0202058944980905,-0.010103857432056,0.0124370384668355,0.0186995271377469,0.0062624886709113,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/BKNG/2019_Q4_bkng_processed.txt,2019,Q4
377,BKNG,2020_Q1_bkng_processed.txt,2020-04-30,-0.0030750630246966,0.9726251203603627,101,-0.0077114065074138,-0.0632218890522718,-0.0204603847274829,0.0342440741730839,0.0213204518548304,-0.0129236223182535,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/BKNG/2020_Q1_bkng_processed.txt,2020,Q1
378,BKNG,2020_Q2_bkng_processed.txt,2020-07-31,-0.0016648615813344,1.0390564093040224,101,-0.0496833868126061,-0.0107295027675679,-0.0289618390723834,0.0096916810047787,0.013146206901044,0.0034545258962652,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/BKNG/2020_Q2_bkng_processed.txt,2020,Q2
379,BKNG,2020_Q3_bkng_processed.txt,2020-11-02,0.000390836407665,0.8323933467270099,101,0.0097686310233128,0.0136390812211043,-0.0152234991667828,0.0322576657318132,0.0631755334752786,0.0309178677434654,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/BKNG/2020_Q3_bkng_processed.txt,2020,Q3
380,BKNG,2020_Q4_bkng_processed.txt,2021-02-01,0.0018921746300664,0.4999730319344345,101,0.037118816978304,0.0362113269667551,0.0091068044774267,0.0371130302921655,0.017552166797691,-0.0195608634944745,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/BKNG/2020_Q4_bkng_processed.txt,2020,Q4
381,BKNG,2021_Q1_bkng_processed.txt,2021-04-30,0.002839400153278,0.5337997544509078,101,-0.0230812491742672,-0.059163624007771,-0.0124275557000457,0.0205505105622221,0.0232825616243496,0.0027320510621275,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/BKNG/2021_Q1_bkng_processed.txt,2021,Q1
382,BKNG,2021_Q2_bkng_processed.txt,2021-08-02,0.0004800540047941,0.6350499687317052,101,-0.0227328593723907,0.0040064380441799,-0.0042038603652645,0.0202168033147145,0.0258379992390182,0.0056211959243036,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/BKNG/2021_Q2_bkng_processed.txt,2021,Q2
383,BKNG,2021_Q3_bkng_processed.txt,2021-11-01,0.0004064551185458,0.9482998632985824,101,0.0040183074746179,-0.0211798768664159,0.0220922865729831,0.0137361042695334,0.0306018621520497,0.0168657578825163,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/BKNG/2021_Q3_bkng_processed.txt,2021,Q3
384,BKNG,2021_Q4_bkng_processed.txt,2022-01-31,0.0007741862920516,0.8845503703501321,101,-0.0165152242800107,-0.000841759386435,-0.0130209185838675,0.019801417175115,0.0193683206015991,-0.0004330965735158,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/BKNG/2021_Q4_bkng_processed.txt,2021,Q4
385,BKNG,2022_Q1_bkng_processed.txt,2022-05-02,0.000288749105977,0.9139777742320246,101,-0.0650580821125886,-0.0178203820478718,-0.023078302413248,0.0284576619657318,0.0333838355604106,0.0049261735946787,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/BKNG/2022_Q1_bkng_processed.txt,2022,Q1
386,BKNG,2022_Q2_bkng_processed.txt,2022-08-01,-0.0006576147688394,0.9583569043515284,101,0.015598678681313,-0.0164145820325249,-0.0126550825654829,0.0239005899927824,0.0158355658203275,-0.0080650241724549,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/BKNG/2022_Q2_bkng_processed.txt,2022,Q2
387,BKNG,2022_Q3_bkng_processed.txt,2022-10-31,-0.0008989318870516,1.1038103491944715,101,0.0324586230155324,0.0582449834549012,0.0110657703417143,0.0206577647544374,0.0312160665270307,0.0105583017725933,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/BKNG/2022_Q3_bkng_processed.txt,2022,Q3
388,BKNG,2022_Q4_bkng_processed.txt,2023-01-31,0.0021416845247002,0.9293579578967957,101,-0.0348346073844875,-0.0507773871950644,-0.0188813622533256,0.0131862985100338,0.0195470842479849,0.0063607857379511,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/BKNG/2022_Q4_bkng_processed.txt,2022,Q4
389,BKNG,2023_Q1_bkng_processed.txt,2023-05-01,0.0027526443641391,0.6158802775104995,101,0.0129147459423601,-0.0285869117449619,-0.0002689796132012,0.0124927064988607,0.0151485031631635,0.0026557966643027,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/BKNG/2023_Q1_bkng_processed.txt,2023,Q1
390,BKNG,2023_Q2_bkng_processed.txt,2023-07-31,1.5983629491317612e-05,0.7305614926280537,101,-0.0311427527952796,-0.0402647599468755,-0.0152745649157574,0.0141962836684127,0.0328838483937215,0.0186875647253088,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/BKNG/2023_Q2_bkng_processed.txt,2023,Q2
391,BKNG,2023_Q3_bkng_processed.txt,2023-10-31,0.0008353205944867,0.851770744855529,101,-0.0276110801483411,-0.0229920656766732,-0.0044786657524837,0.0200250211740943,0.0142356519009089,-0.0057893692731853,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/BKNG/2023_Q3_bkng_processed.txt,2023,Q3
392,BKNG,2023_Q4_bkng_processed.txt,2024-01-31,0.0002230510820621,0.9427194948008136,101,0.0094148204606051,0.0131376413527442,0.0073893892333565,0.0141791904851139,0.0161942398963996,0.0020150494112856,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/BKNG/2023_Q4_bkng_processed.txt,2023,Q4
393,BKNG,2024_Q1_bkng_processed.txt,2024-04-30,0.0007940573843543,0.8266111139579682,101,-0.0104035103764859,0.0059269333343217,-0.0018310163320244,0.0093843797974652,0.0155650916050308,0.0061807118075655,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/BKNG/2024_Q1_bkng_processed.txt,2024,Q1
394,BKNG,2024_Q2_bkng_processed.txt,2024-07-31,-0.0003353143826085,0.8411798585621969,101,-0.0174215979317816,-0.0425126775298853,-0.0234439690936317,0.0190126692524184,0.0369110687316466,0.0178983994792282,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/BKNG/2024_Q2_bkng_processed.txt,2024,Q2
508,COST,2018_Q2_cost_processed.txt,2018-07-31,0.0008629381873379,0.6178998301232898,101,-0.0170190367834952,-0.0046398145126329,-0.0060725905641828,0.0061697374760668,0.0126949870024625,0.0065252495263956,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Costco/2018_Q2_cost_processed.txt,2018,Q2
509,COST,2018_Q3_cost_processed.txt,2018-10-31,0.0016670230429813,0.1699360460346789,101,-0.0023800752992248,0.0177757487909688,-0.0019748963143147,0.0181389864045,0.0099436584550739,-0.0081953279494261,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Costco/2018_Q3_cost_processed.txt,2018,Q3
510,COST,2018_Q4_cost_processed.txt,2019-01-31,0.0003253884027138,0.6546238655314065,101,-0.0128305289016371,-0.0195167246721303,0.0062023850742732,0.006567514600071,0.0097643112388073,0.0031967966387363,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Costco/2018_Q4_cost_processed.txt,2018,Q4
511,COST,2019_Q1_cost_processed.txt,2019-04-30,0.0003526364452218,0.7082094210915995,101,-0.0018657417557429,-0.0001449348134303,0.0105311827004457,0.0091265754989176,0.0125579233415682,0.0034313478426506,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Costco/2019_Q1_cost_processed.txt,2019,Q1
512,COST,2019_Q2_cost_processed.txt,2019-07-31,0.0018339320883145,0.5250139091925186,101,-0.0109999834312101,-0.0241969244202263,-0.0094491395799633,0.0041540980117322,0.0171145862990792,0.012960488287347,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Costco/2019_Q2_cost_processed.txt,2019,Q2
513,COST,2019_Q3_cost_processed.txt,2019-10-31,0.0016367745565279,0.569773244484457,101,-0.0193226834534219,-0.0154594039724364,-0.0077917295497302,0.0083857483852637,0.0069148164946815,-0.0014709318905822,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Costco/2019_Q3_cost_processed.txt,2019,Q3
514,COST,2019_Q4_cost_processed.txt,2020-01-31,8.316731711403521e-05,0.4750771572731326,101,-0.0232482942912168,-0.0125393725067021,-0.0052865099540672,0.0101594855292815,0.0091920456414345,-0.0009674398878469,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Costco/2019_Q4_cost_processed.txt,2019,Q4
515,COST,2020_Q1_cost_processed.txt,2020-04-30,0.0004635705839361,0.6306810781064078,101,0.0064156452143662,0.0103885998732511,-0.0097477401887988,0.022058360660523,0.0107491263133839,-0.0113092343471391,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Costco/2020_Q1_cost_processed.txt,2020,Q1
516,COST,2020_Q2_cost_processed.txt,2020-07-31,-0.0006591119159119,0.627179082655873,101,-0.0033756166957198,0.0247774001005745,-0.0064824355536817,0.0042772582130905,0.014396657085274,0.0101193988721834,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Costco/2020_Q2_cost_processed.txt,2020,Q2
517,COST,2020_Q3_cost_processed.txt,2020-11-02,0.0006823895376091,0.4185267431673057,101,0.0288232637227134,0.0358908029445942,0.0164834159014219,0.0101164495088048,0.0217735894920896,0.0116571399832847,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Costco/2020_Q3_cost_processed.txt,2020,Q3
518,COST,2020_Q4_cost_processed.txt,2021-02-01,0.0004025239734789,0.5637195261912828,101,-0.0149441666750788,-0.0198424839808349,-0.0201709225772916,0.013204939317839,0.0082530508176678,-0.0049518885001712,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Costco/2020_Q4_cost_processed.txt,2020,Q4
519,COST,2021_Q1_cost_processed.txt,2021-04-30,-0.000984269105742,0.4822947577909051,101,0.0239565563964007,0.0187543739657728,0.0012077513317403,0.0076563721091269,0.0154222101795417,0.0077658380704148,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Costco/2021_Q1_cost_processed.txt,2021,Q1
520,COST,2021_Q2_cost_processed.txt,2021-08-02,0.0008405367348656,0.5015832077139092,101,0.0077681803775394,0.0202094525704255,-0.0029891009203171,0.0062097870255173,0.0076747379708657,0.0014649509453484,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Costco/2021_Q2_cost_processed.txt,2021,Q2
521,COST,2021_Q3_cost_processed.txt,2021-11-01,0.001209491900868,0.548865951867054,101,0.0033184869986519,0.0279513721522396,-0.0039920691526643,0.0086672831373844,0.0124315580652038,0.0037642749278194,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Costco/2021_Q3_cost_processed.txt,2021,Q3
