ticker,file_name,file_path,year,quarter,call_datetime_gmt,call_datetime_et,call_time_et,after_market_close,event_trading_day,exchange,market_index,date_source
COST,2020_Q4_cost_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Costco/2020_Q4_cost_processed.txt,2020,Q4,,,,False,2021-02-01,NASDAQ,^IXIC,approx
COST,2021_Q1_cost_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Costco/2021_Q1_cost_processed.txt,2021,Q1,,,,False,2021-04-30,NASDAQ,^IXIC,approx
COST,2021_Q2_cost_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Costco/2021_Q2_cost_processed.txt,2021,Q2,,,,False,2021-08-02,NASDAQ,^IXIC,approx
COST,2021_Q3_cost_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Costco/2021_Q3_cost_processed.txt,2021,Q3,,,,False,2021-11-01,NASDAQ,^IXIC,approx
COST,2021_Q4_cost_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Costco/2021_Q4_cost_processed.txt,2021,Q4,,,,False,2022-01-31,NASDAQ,^IXIC,approx
COST,2022_Q1_cost_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Costco/2022_Q1_cost_processed.txt,2022,Q1,,,,False,2022-05-02,NASDAQ,^IXIC,approx
COST,2022_Q2_cost_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Costco/2022_Q2_cost_processed.txt,2022,Q2,,,,False,2022-08-01,NASDAQ,^IXIC,approx
COST,2022_Q3_cost_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Costco/2022_Q3_cost_processed.txt,2022,Q3,,,,False,2022-10-31,NASDAQ,^IXIC,approx
COST,2022_Q4_cost_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Costco/2022_Q4_cost_processed.txt,2022,Q4,,,,False,2023-01-31,NASDAQ,^IXIC,approx
COST,2023_Q1_cost_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Costco/2023_Q1_cost_processed.txt,2023,Q1,,,,False,2023-05-01,NASDAQ,^IXIC,approx
COST,2023_Q2_cost_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Costco/2023_Q2_cost_processed.txt,2023,Q2,,,,False,2023-07-31,NASDAQ,^IXIC,approx
COST,2023_Q3_cost_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Costco/2023_Q3_cost_processed.txt,2023,Q3,,,,False,2023-10-31,NASDAQ,^IXIC,approx
COST,2023_Q4_cost_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Costco/2023_Q4_cost_processed.txt,2023,Q4,,,,False,2024-01-31,NASDAQ,^IXIC,approx
COST,2024_Q1_cost_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Costco/2024_Q1_cost_processed.txt,2024,Q1,,,,False,2024-04-30,NASDAQ,^IXIC,approx
COST,2024_Q2_cost_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Costco/2024_Q2_cost_processed.txt,2024,Q2,,,,False,2024-07-31,NASDAQ,^IXIC,approx
COST,2024_Q3_cost_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Costco/2024_Q3_cost_processed.txt,2024,Q3,,,,False,2024-10-31,NASDAQ,^IXIC,approx
COST,2024_Q4_cost_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Costco/2024_Q4_cost_processed.txt,2024,Q4,,,,False,2025-01-31,NASDAQ,^IXIC,approx
CRM,2018_Q4_crm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/SalesForce/2018_Q4_crm_processed.txt,2018,Q4,,,,False,2019-01-31,NYSE,^GSPC,approx
CRM,2019_Q1_crm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/SalesForce/2019_Q1_crm_processed.txt,2019,Q1,,,,False,2019-04-30,NYSE,^GSPC,approx
CRM,2019_Q2_crm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/SalesForce/2019_Q2_crm_processed.txt,2019,Q2,,,,False,2019-07-31,NYSE,^GSPC,approx
CRM,2019_Q3_crm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/SalesForce/2019_Q3_crm_processed.txt,2019,Q3,,,,False,2019-10-31,NYSE,^GSPC,approx
CRM,2019_Q4_crm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/SalesForce/2019_Q4_crm_processed.txt,2019,Q4,,,,False,2020-01-31,NYSE,^GSPC,approx
CRM,2020_Q1_crm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/SalesForce/2020_Q1_crm_processed.txt,2020,Q1,,,,False,2020-04-30,NYSE,^GSPC,approx
CRM,2020_Q2_crm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/SalesForce/2020_Q2_crm_processed.txt,2020,Q2,,,,False,2020-07-31,NYSE,^GSPC,approx
CRM,2020_Q3_crm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/SalesForce/2020_Q3_crm_processed.txt,2020,Q3,,,,False,2020-11-02,NYSE,^GSPC,approx
CRM,2020_Q4_crm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/SalesForce/2020_Q4_crm_processed.txt,2020,Q4,,,,False,2021-02-01,NYSE,^GSPC,approx
CRM,2021_Q1_crm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/SalesForce/2021_Q1_crm_processed.txt,2021,Q1,,,,False,2021-04-30,NYSE,^GSPC,approx
CRM,2021_Q2_crm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/SalesForce/2021_Q2_crm_processed.txt,2021,Q2,,,,False,2021-08-02,NYSE,^GSPC,approx
CRM,2021_Q3_crm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/SalesForce/2021_Q3_crm_processed.txt,2021,Q3,,,,False,2021-11-01,NYSE,^GSPC,approx
CRM,2021_Q4_crm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/SalesForce/2021_Q4_crm_processed.txt,2021,Q4,,,,False,2022-01-31,NYSE,^GSPC,approx
CRM,2022_Q1_crm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/SalesForce/2022_Q1_crm_processed.txt,2022,Q1,,,,False,2022-05-02,NYSE,^GSPC,approx
CRM,2022_Q2_crm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/SalesForce/2022_Q2_crm_processed.txt,2022,Q2,,,,False,2022-08-01,NYSE,^GSPC,approx
CRM,2022_Q3_crm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/SalesForce/2022_Q3_crm_processed.txt,2022,Q3,,,,False,2022-10-31,NYSE,^GSPC,approx
CRM,2022_Q4_crm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/SalesForce/2022_Q4_crm_processed.txt,2022,Q4,,,,False,2023-01-31,NYSE,^GSPC,approx
CRM,2023_Q1_crm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/SalesForce/2023_Q1_crm_processed.txt,2023,Q1,,,,False,2023-05-01,NYSE,^GSPC,approx
CRM,2023_Q2_crm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/SalesForce/2023_Q2_crm_processed.txt,2023,Q2,,,,False,2023-07-31,NYSE,^GSPC,approx
CRM,2023_Q3_crm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/SalesForce/2023_Q3_crm_processed.txt,2023,Q3,,,,False,2023-10-31,NYSE,^GSPC,approx
CRM,2023_Q4_crm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/SalesForce/2023_Q4_crm_processed.txt,2023,Q4,,,,False,2024-01-31,NYSE,^GSPC,approx
CRM,2024_Q1_crm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/SalesForce/2024_Q1_crm_processed.txt,2024,Q1,,,,False,2024-04-30,NYSE,^GSPC,approx
CRM,2024_Q2_crm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/SalesForce/2024_Q2_crm_processed.txt,2024,Q2,,,,False,2024-07-31,NYSE,^GSPC,approx
CRM,2024_Q3_crm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/SalesForce/2024_Q3_crm_processed.txt,2024,Q3,,,,False,2024-10-31,NYSE,^GSPC,approx
CRM,2024_Q4_crm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/SalesForce/2024_Q4_crm_processed.txt,2024,Q4,,,,False,2025-01-31,NYSE,^GSPC,approx
CRM,2025_Q1_crm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/SalesForce/2025_Q1_crm_processed.txt,2025,Q1,,,,False,2025-04-30,NYSE,^GSPC,approx
CRM,2025_Q2_crm_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/SalesForce/2025_Q2_crm_processed.txt,2025,Q2,,,,False,2025-07-31,NYSE,^GSPC,approx
CSCO,2016-Feb-10-CSCO.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/CSCO/2016-Feb-10-CSCO.txt,2016,Q1,2016-02-10 21:30:00,2016-02-10 16:30:00,16:30,True,2016-02-11,NASDAQ,^IXIC,original
CSCO,2016-May-18-CSCO.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/CSCO/2016-May-18-CSCO.txt,2016,Q2,2016-05-18 20:30:00,2016-05-18 16:30:00,16:30,True,2016-05-19,NASDAQ,^IXIC,original
CSCO,2016-Aug-17-CSCO.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/CSCO/2016-Aug-17-CSCO.txt,2016,Q3,2016-08-17 20:30:00,2016-08-17 16:30:00,16:30,True,2016-08-18,NASDAQ,^IXIC,original
CSCO,2016-Nov-16-CSCO.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/CSCO/2016-Nov-16-CSCO.txt,2016,Q4,2016-11-16 21:30:00,2016-11-16 16:30:00,16:30,True,2016-11-17,NASDAQ,^IXIC,original
CSCO,2017-Feb-15-CSCO.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/CSCO/2017-Feb-15-CSCO.txt,2017,Q1,2017-02-15 21:30:00,2017-02-15 16:30:00,16:30,True,2017-02-16,NASDAQ,^IXIC,original
CSCO,2017-May-17-CSCO.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/CSCO/2017-May-17-CSCO.txt,2017,Q2,2017-05-17 20:30:00,2017-05-17 16:30:00,16:30,True,2017-05-18,NASDAQ,^IXIC,original
CSCO,2017-Aug-16-CSCO.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/CSCO/2017-Aug-16-CSCO.txt,2017,Q3,2017-08-16 20:30:00,2017-08-16 16:30:00,16:30,True,2017-08-17,NASDAQ,^IXIC,original
CSCO,2017-Nov-15-CSCO.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/CSCO/2017-Nov-15-CSCO.txt,2017,Q4,2017-11-15 21:30:00,2017-11-15 16:30:00,16:30,True,2017-11-16,NASDAQ,^IXIC,original
CSCO,2018-Feb-14-CSCO.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/CSCO/2018-Feb-14-CSCO.txt,2018,Q1,2018-02-14 21:30:00,2018-02-14 16:30:00,16:30,True,2018-02-15,NASDAQ,^IXIC,original
CSCO,2018_Q1_csco_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Cisco/2018_Q1_csco_processed.txt,2018,Q1,,,,False,2018-04-30,NASDAQ,^IXIC,approx
CSCO,2018-May-16-CSCO.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/CSCO/2018-May-16-CSCO.txt,2018,Q2,2018-05-16 20:30:00,2018-05-16 16:30:00,16:30,True,2018-05-17,NASDAQ,^IXIC,original
CSCO,2018_Q2_csco_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Cisco/2018_Q2_csco_processed.txt,2018,Q2,,,,False,2018-07-31,NASDAQ,^IXIC,approx
CSCO,2018-Aug-15-CSCO.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/CSCO/2018-Aug-15-CSCO.txt,2018,Q3,2018-08-15 20:30:00,2018-08-15 16:30:00,16:30,True,2018-08-16,NASDAQ,^IXIC,original
CSCO,2018-Nov-14-CSCO.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/CSCO/2018-Nov-14-CSCO.txt,2018,Q4,2018-11-14 21:30:00,2018-11-14 16:30:00,16:30,True,2018-11-15,NASDAQ,^IXIC,original
CSCO,2018_Q4_csco_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Cisco/2018_Q4_csco_processed.txt,2018,Q4,,,,False,2019-01-31,NASDAQ,^IXIC,approx
CSCO,2019-Feb-13-CSCO.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/CSCO/2019-Feb-13-CSCO.txt,2019,Q1,2019-02-13 21:30:00,2019-02-13 16:30:00,16:30,True,2019-02-14,NASDAQ,^IXIC,original
CSCO,2019_Q1_csco_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Cisco/2019_Q1_csco_processed.txt,2019,Q1,,,,False,2019-04-30,NASDAQ,^IXIC,approx
CSCO,2019-May-15-CSCO.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/CSCO/2019-May-15-CSCO.txt,2019,Q2,2019-05-15 20:30:00,2019-05-15 16:30:00,16:30,True,2019-05-16,NASDAQ,^IXIC,original
CSCO,2019_Q2_csco_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Cisco/2019_Q2_csco_processed.txt,2019,Q2,,,,False,2019-07-31,NASDAQ,^IXIC,approx
CSCO,2019-Aug-14-CSCO.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/CSCO/2019-Aug-14-CSCO.txt,2019,Q3,2019-08-14 20:30:00,2019-08-14 16:30:00,16:30,True,2019-08-15,NASDAQ,^IXIC,original
CSCO,2019_Q3_csco_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Cisco/2019_Q3_csco_processed.txt,2019,Q3,,,,False,2019-10-31,NASDAQ,^IXIC,approx
CSCO,2019-Nov-13-CSCO.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/CSCO/2019-Nov-13-CSCO.txt,2019,Q4,2019-11-13 21:30:00,2019-11-13 16:30:00,16:30,True,2019-11-14,NASDAQ,^IXIC,original
CSCO,2019_Q4_csco_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Cisco/2019_Q4_csco_processed.txt,2019,Q4,,,,False,2020-01-31,NASDAQ,^IXIC,approx
CSCO,2020-Feb-12-CSCO.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/CSCO/2020-Feb-12-CSCO.txt,2020,Q1,2020-02-12 21:30:00,2020-02-12 16:30:00,16:30,True,2020-02-13,NASDAQ,^IXIC,original
CSCO,2020_Q1_csco_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Cisco/2020_Q1_csco_processed.txt,2020,Q1,,,,False,2020-04-30,NASDAQ,^IXIC,approx
CSCO,2020-May-13-CSCO.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/CSCO/2020-May-13-CSCO.txt,2020,Q2,2020-05-13 20:30:00,2020-05-13 16:30:00,16:30,True,2020-05-14,NASDAQ,^IXIC,original
CSCO,2020_Q2_csco_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Cisco/2020_Q2_csco_processed.txt,2020,Q2,,,,False,2020-07-31,NASDAQ,^IXIC,approx
CSCO,2020-Aug-12-CSCO.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/CSCO/2020-Aug-12-CSCO.txt,2020,Q3,2020-08-12 20:30:00,2020-08-12 16:30:00,16:30,True,2020-08-13,NASDAQ,^IXIC,original
CSCO,2020_Q3_csco_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Cisco/2020_Q3_csco_processed.txt,2020,Q3,,,,False,2020-11-02,NASDAQ,^IXIC,approx
CSCO,2020_Q4_csco_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Cisco/2020_Q4_csco_processed.txt,2020,Q4,,,,False,2021-02-01,NASDAQ,^IXIC,approx
CSCO,2021_Q1_csco_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Cisco/2021_Q1_csco_processed.txt,2021,Q1,,,,False,2021-04-30,NASDAQ,^IXIC,approx
CSCO,2021_Q2_csco_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Cisco/2021_Q2_csco_processed.txt,2021,Q2,,,,False,2021-08-02,NASDAQ,^IXIC,approx
CSCO,2021_Q3_csco_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Cisco/2021_Q3_csco_processed.txt,2021,Q3,,,,False,2021-11-01,NASDAQ,^IXIC,approx
CSCO,2021_Q4_csco_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Cisco/2021_Q4_csco_processed.txt,2021,Q4,,,,False,2022-01-31,NASDAQ,^IXIC,approx
CSCO,2022_Q1_csco_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Cisco/2022_Q1_csco_processed.txt,2022,Q1,,,,False,2022-05-02,NASDAQ,^IXIC,approx
CSCO,2022_Q2_csco_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Cisco/2022_Q2_csco_processed.txt,2022,Q2,,,,False,2022-08-01,NASDAQ,^IXIC,approx
CSCO,2022_Q3_csco_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Cisco/2022_Q3_csco_processed.txt,2022,Q3,,,,False,2022-10-31,NASDAQ,^IXIC,approx
CSCO,2022_Q4_csco_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Cisco/2022_Q4_csco_processed.txt,2022,Q4,,,,False,2023-01-31,NASDAQ,^IXIC,approx
CSCO,2023_Q1_csco_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Cisco/2023_Q1_csco_processed.txt,2023,Q1,,,,False,2023-05-01,NASDAQ,^IXIC,approx
CSCO,2023_Q2_csco_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Cisco/2023_Q2_csco_processed.txt,2023,Q2,,,,False,2023-07-31,NASDAQ,^IXIC,approx
CSCO,2023_Q3_csco_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Cisco/2023_Q3_csco_processed.txt,2023,Q3,,,,False,2023-10-31,NASDAQ,^IXIC,approx
CSCO,2023_Q4_csco_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Cisco/2023_Q4_csco_processed.txt,2023,Q4,,,,False,2024-01-31,NASDAQ,^IXIC,approx
CSCO,2024_Q1_csco_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Cisco/2024_Q1_csco_processed.txt,2024,Q1,,,,False,2024-04-30,NASDAQ,^IXIC,approx
CSCO,2024_Q2_csco_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Cisco/2024_Q2_csco_processed.txt,2024,Q2,,,,False,2024-07-31,NASDAQ,^IXIC,approx
CSCO,2024_Q3_csco_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Cisco/2024_Q3_csco_processed.txt,2024,Q3,,,,False,2024-10-31,NASDAQ,^IXIC,approx
CSCO,2024_Q4_csco_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Cisco/2024_Q4_csco_processed.txt,2024,Q4,,,,False,2025-01-31,NASDAQ,^IXIC,approx
GOOGL,2016-Feb-01-GOOGL.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/GOOGL/2016-Feb-01-GOOGL.txt,2016,Q1,2016-02-01 21:30:00,2016-02-01 16:30:00,16:30,True,2016-02-02,NASDAQ,^IXIC,original
GOOGL,2016-Apr-21-GOOGL.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/GOOGL/2016-Apr-21-GOOGL.txt,2016,Q2,2016-04-21 20:30:00,2016-04-21 16:30:00,16:30,True,2016-04-22,NASDAQ,^IXIC,original
GOOGL,2016-Jul-28-GOOGL.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/GOOGL/2016-Jul-28-GOOGL.txt,2016,Q3,2016-07-28 20:30:00,2016-07-28 16:30:00,16:30,True,2016-07-29,NASDAQ,^IXIC,original
GOOGL,2016-Oct-27-GOOGL.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/GOOGL/2016-Oct-27-GOOGL.txt,2016,Q4,2016-10-27 20:30:00,2016-10-27 16:30:00,16:30,True,2016-10-28,NASDAQ,^IXIC,original
GOOGL,2017-Jan-26-GOOGL.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/GOOGL/2017-Jan-26-GOOGL.txt,2017,Q1,2017-01-26 21:30:00,2017-01-26 16:30:00,16:30,True,2017-01-27,NASDAQ,^IXIC,original
GOOGL,2017-Apr-27-GOOGL.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/GOOGL/2017-Apr-27-GOOGL.txt,2017,Q2,2017-04-27 20:30:00,2017-04-27 16:30:00,16:30,True,2017-04-28,NASDAQ,^IXIC,original
GOOGL,2017-Jul-24-GOOGL.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/GOOGL/2017-Jul-24-GOOGL.txt,2017,Q3,2017-07-24 21:00:00,2017-07-24 17:00:00,17:00,True,2017-07-25,NASDAQ,^IXIC,original
GOOGL,2017-Oct-26-GOOGL.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/GOOGL/2017-Oct-26-GOOGL.txt,2017,Q4,2017-10-26 20:30:00,2017-10-26 16:30:00,16:30,True,2017-10-27,NASDAQ,^IXIC,original
GOOGL,2017_Q4_googl_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Alphabet/2017_Q4_googl_processed.txt,2017,Q4,,,,False,2018-01-31,NASDAQ,^IXIC,approx
GOOGL,2018-Feb-01-GOOGL.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/GOOGL/2018-Feb-01-GOOGL.txt,2018,Q1,2018-02-01 21:30:00,2018-02-01 16:30:00,16:30,True,2018-02-02,NASDAQ,^IXIC,original
GOOGL,2018-Apr-23-GOOGL.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/GOOGL/2018-Apr-23-GOOGL.txt,2018,Q2,2018-04-23 20:30:00,2018-04-23 16:30:00,16:30,True,2018-04-24,NASDAQ,^IXIC,original
GOOGL,2018_Q1_googl_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Alphabet/2018_Q1_googl_processed.txt,2018,Q1,,,,False,2018-04-30,NASDAQ,^IXIC,approx
GOOGL,2018-Jul-23-GOOGL.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/GOOGL/2018-Jul-23-GOOGL.txt,2018,Q3,2018-07-23 20:30:00,2018-07-23 16:30:00,16:30,True,2018-07-24,NASDAQ,^IXIC,original
GOOGL,2018_Q2_googl_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Alphabet/2018_Q2_googl_processed.txt,2018,Q2,,,,False,2018-07-31,NASDAQ,^IXIC,approx
GOOGL,2018-Oct-25-GOOGL.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/GOOGL/2018-Oct-25-GOOGL.txt,2018,Q4,2018-10-25 20:30:00,2018-10-25 16:30:00,16:30,True,2018-10-26,NASDAQ,^IXIC,original
GOOGL,2018_Q3_googl_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Alphabet/2018_Q3_googl_processed.txt,2018,Q3,,,,False,2018-10-31,NASDAQ,^IXIC,approx
GOOGL,2018_Q4_googl_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Alphabet/2018_Q4_googl_processed.txt,2018,Q4,,,,False,2019-01-31,NASDAQ,^IXIC,approx
GOOGL,2019-Feb-04-GOOGL.txt,/Users/javierdominguezsegura/Academics/College/Courses/NLP/NASDAQ-NLP/dataset/Transcripts/GOOGL/2019-Feb-04-GOOGL.txt,2019,Q1,2019-02-04 21:30:00,2019-02-04 16:30:00,16:30,True,2019-02-05,NASDAQ,^IXIC,original
GOOGL,2019_Q1_googl_processed.txt,/Users/javierdominguezsegura/Downloads/archive (1)/cleaned_ECTs_dataset/Alphabet/2019_Q1_googl_processed.txt,2019,Q1,,,,False,2019-04-30,NASDAQ,^IXIC,approx
